start;end;downloads;package
2022-10-01;2022-10-31;2533;SqlRender
2022-11-01;2022-11-30;2463;SqlRender
2022-12-01;2022-12-31;2515;SqlRender
2023-01-01;2023-01-31;3400;SqlRender
2023-02-01;2023-02-28;3463;SqlRender
2023-03-01;2023-03-31;5609;SqlRender
2023-04-01;2023-04-30;4139;SqlRender
2023-05-01;2023-05-31;4072;SqlRender
2023-06-01;2023-06-30;4044;SqlRender
2023-07-01;2023-07-31;3693;SqlRender
2023-08-01;2023-08-31;4764;SqlRender
2023-09-01;2023-09-30;4343;SqlRender
2023-10-01;2023-10-31;4622;SqlRender
2023-11-01;2023-11-30;3973;SqlRender
2023-12-01;2023-12-31;3371;SqlRender
2024-01-01;2024-01-31;3871;SqlRender
2024-02-01;2024-02-29;3196;SqlRender
2024-03-01;2024-03-31;3529;SqlRender
2024-04-01;2024-04-30;3514;SqlRender
2024-05-01;2024-05-31;3295;SqlRender
2024-06-01;2024-06-26;3390;SqlRender
2018-02-01;2018-02-28;30;staplr
2018-03-01;2018-03-31;126;staplr
2018-04-01;2018-04-30;158;staplr
2018-05-01;2018-05-31;565;staplr
2018-06-01;2018-06-30;189;staplr
2018-07-01;2018-07-31;252;staplr
2018-08-01;2018-08-31;278;staplr
2018-09-01;2018-09-30;403;staplr
2018-10-01;2018-10-31;488;staplr
2018-11-01;2018-11-30;453;staplr
2018-12-01;2018-12-31;413;staplr
2019-01-01;2019-01-31;497;staplr
2019-02-01;2019-02-28;1001;staplr
2019-03-01;2019-03-31;731;staplr
2019-04-01;2019-04-30;708;staplr
2019-05-01;2019-05-31;885;staplr
2019-06-01;2019-06-30;527;staplr
2019-07-01;2019-07-31;726;staplr
2019-08-01;2019-08-31;573;staplr
2019-09-01;2019-09-30;594;staplr
2019-10-01;2019-10-31;580;staplr
2019-11-01;2019-11-30;533;staplr
2019-12-01;2019-12-31;578;staplr
2020-01-01;2020-01-31;723;staplr
2020-02-01;2020-02-29;621;staplr
2020-03-01;2020-03-31;717;staplr
2020-04-01;2020-04-30;815;staplr
2020-05-01;2020-05-31;933;staplr
2020-06-01;2020-06-30;773;staplr
2020-07-01;2020-07-31;1005;staplr
2020-08-01;2020-08-31;551;staplr
2020-09-01;2020-09-30;1397;staplr
2020-10-01;2020-10-31;1078;staplr
2020-11-01;2020-11-30;911;staplr
2020-12-01;2020-12-31;912;staplr
2021-01-01;2021-01-31;1235;staplr
2021-02-01;2021-02-28;1332;staplr
2021-03-01;2021-03-31;1199;staplr
2021-04-01;2021-04-30;936;staplr
2021-05-01;2021-05-31;1002;staplr
2021-06-01;2021-06-30;888;staplr
2021-07-01;2021-07-31;901;staplr
2021-08-01;2021-08-31;989;staplr
2021-09-01;2021-09-30;724;staplr
2021-10-01;2021-10-31;944;staplr
2021-11-01;2021-11-30;1117;staplr
2021-12-01;2021-12-31;723;staplr
2022-01-01;2022-01-31;719;staplr
2022-02-01;2022-02-28;647;staplr
2022-03-01;2022-03-31;809;staplr
2022-04-01;2022-04-30;672;staplr
2022-05-01;2022-05-31;693;staplr
2022-06-01;2022-06-30;624;staplr
2022-07-01;2022-07-31;676;staplr
2022-08-01;2022-08-31;600;staplr
2022-09-01;2022-09-30;659;staplr
2022-10-01;2022-10-31;897;staplr
2022-11-01;2022-11-30;978;staplr
2022-12-01;2022-12-31;848;staplr
2023-01-01;2023-01-31;698;staplr
2023-02-01;2023-02-28;765;staplr
2023-03-01;2023-03-31;879;staplr
2023-04-01;2023-04-30;858;staplr
2023-05-01;2023-05-31;767;staplr
2023-06-01;2023-06-30;124;staplr
2023-07-01;2023-07-31;73;staplr
2023-08-01;2023-08-31;100;staplr
2023-09-01;2023-09-30;398;staplr
2023-10-01;2023-10-31;549;staplr
2023-11-01;2023-11-30;585;staplr
2023-12-01;2023-12-31;397;staplr
2024-01-01;2024-01-31;668;staplr
2024-02-01;2024-02-29;385;staplr
2024-03-01;2024-03-31;434;staplr
2024-04-01;2024-04-30;478;staplr
2024-05-01;2024-05-31;461;staplr
2024-06-01;2024-06-26;303;staplr
2014-05-01;2014-05-31;41;streamMOA
2014-06-01;2014-06-30;183;streamMOA
2014-07-01;2014-07-31;152;streamMOA
2014-08-01;2014-08-31;259;streamMOA
2014-09-01;2014-09-30;163;streamMOA
2014-10-01;2014-10-31;215;streamMOA
2014-11-01;2014-11-30;243;streamMOA
2014-12-01;2014-12-31;243;streamMOA
2015-01-01;2015-01-31;305;streamMOA
2015-02-01;2015-02-28;251;streamMOA
2015-03-01;2015-03-31;294;streamMOA
2015-04-01;2015-04-30;365;streamMOA
2015-05-01;2015-05-31;300;streamMOA
2015-06-01;2015-06-30;346;streamMOA
2015-07-01;2015-07-31;272;streamMOA
2015-08-01;2015-08-31;244;streamMOA
2015-09-01;2015-09-30;333;streamMOA
2015-10-01;2015-10-31;291;streamMOA
2015-11-01;2015-11-30;266;streamMOA
2015-12-01;2015-12-31;199;streamMOA
2016-01-01;2016-01-31;262;streamMOA
2016-02-01;2016-02-29;268;streamMOA
2016-03-01;2016-03-31;194;streamMOA
2016-04-01;2016-04-30;207;streamMOA
2016-05-01;2016-05-31;141;streamMOA
2016-06-01;2016-06-30;186;streamMOA
2016-07-01;2016-07-31;213;streamMOA
2016-08-01;2016-08-31;121;streamMOA
2016-09-01;2016-09-30;133;streamMOA
2016-10-01;2016-10-31;155;streamMOA
2016-11-01;2016-11-30;205;streamMOA
2016-12-01;2016-12-31;185;streamMOA
2017-01-01;2017-01-31;186;streamMOA
2017-02-01;2017-02-28;219;streamMOA
2017-03-01;2017-03-31;159;streamMOA
2017-04-01;2017-04-30;303;streamMOA
2017-05-01;2017-05-31;154;streamMOA
2017-06-01;2017-06-30;143;streamMOA
2017-07-01;2017-07-31;162;streamMOA
2017-08-01;2017-08-31;152;streamMOA
2017-09-01;2017-09-30;181;streamMOA
2017-10-01;2017-10-31;153;streamMOA
2017-11-01;2017-11-30;208;streamMOA
2017-12-01;2017-12-31;92;streamMOA
2018-01-01;2018-01-31;230;streamMOA
2018-02-01;2018-02-28;214;streamMOA
2018-03-01;2018-03-31;156;streamMOA
2018-04-01;2018-04-30;1610;streamMOA
2018-05-01;2018-05-31;232;streamMOA
2018-06-01;2018-06-30;129;streamMOA
2018-07-01;2018-07-31;148;streamMOA
2018-08-01;2018-08-31;123;streamMOA
2018-09-01;2018-09-30;297;streamMOA
2018-10-01;2018-10-31;280;streamMOA
2018-11-01;2018-11-30;311;streamMOA
2018-12-01;2018-12-31;259;streamMOA
2019-01-01;2019-01-31;356;streamMOA
2019-02-01;2019-02-28;331;streamMOA
2019-03-01;2019-03-31;606;streamMOA
2019-04-01;2019-04-30;562;streamMOA
2019-05-01;2019-05-31;796;streamMOA
2019-06-01;2019-06-30;297;streamMOA
2019-07-01;2019-07-31;590;streamMOA
2019-08-01;2019-08-31;369;streamMOA
2019-09-01;2019-09-30;346;streamMOA
2019-10-01;2019-10-31;393;streamMOA
2019-11-01;2019-11-30;346;streamMOA
2019-12-01;2019-12-31;538;streamMOA
2020-01-01;2020-01-31;954;streamMOA
2020-02-01;2020-02-29;556;streamMOA
2020-03-01;2020-03-31;541;streamMOA
2020-04-01;2020-04-30;669;streamMOA
2020-05-01;2020-05-31;774;streamMOA
2020-06-01;2020-06-30;614;streamMOA
2020-07-01;2020-07-31;578;streamMOA
2020-08-01;2020-08-31;593;streamMOA
2020-09-01;2020-09-30;638;streamMOA
2020-10-01;2020-10-31;539;streamMOA
2020-11-01;2020-11-30;535;streamMOA
2020-12-01;2020-12-31;815;streamMOA
2021-01-01;2021-01-31;605;streamMOA
2021-02-01;2021-02-28;679;streamMOA
2021-03-01;2021-03-31;586;streamMOA
2021-04-01;2021-04-30;476;streamMOA
2021-05-01;2021-05-31;538;streamMOA
2021-06-01;2021-06-30;456;streamMOA
2021-07-01;2021-07-31;491;streamMOA
2021-08-01;2021-08-31;577;streamMOA
2021-09-01;2021-09-30;435;streamMOA
2021-10-01;2021-10-31;577;streamMOA
2021-11-01;2021-11-30;693;streamMOA
2021-12-01;2021-12-31;424;streamMOA
2022-01-01;2022-01-31;292;streamMOA
2022-02-01;2022-02-28;366;streamMOA
2022-03-01;2022-03-31;454;streamMOA
2022-04-01;2022-04-30;424;streamMOA
2022-05-01;2022-05-31;641;streamMOA
2022-06-01;2022-06-30;431;streamMOA
2022-07-01;2022-07-31;467;streamMOA
2022-08-01;2022-08-31;393;streamMOA
2022-09-01;2022-09-30;464;streamMOA
2022-10-01;2022-10-31;366;streamMOA
2022-11-01;2022-11-30;338;streamMOA
2022-12-01;2022-12-31;226;streamMOA
2023-01-01;2023-01-31;252;streamMOA
2023-02-01;2023-02-28;286;streamMOA
2023-03-01;2023-03-31;403;streamMOA
2023-04-01;2023-04-30;360;streamMOA
2023-05-01;2023-05-31;372;streamMOA
2023-06-01;2023-06-30;332;streamMOA
2023-07-01;2023-07-31;311;streamMOA
2023-08-01;2023-08-31;404;streamMOA
2023-09-01;2023-09-30;301;streamMOA
2023-10-01;2023-10-31;262;streamMOA
2023-11-01;2023-11-30;349;streamMOA
2023-12-01;2023-12-31;312;streamMOA
2024-01-01;2024-01-31;607;streamMOA
2024-02-01;2024-02-29;284;streamMOA
2024-03-01;2024-03-31;327;streamMOA
2024-04-01;2024-04-30;460;streamMOA
2024-05-01;2024-05-31;841;streamMOA
2024-06-01;2024-06-26;552;streamMOA
2015-10-01;2015-10-31;265;subspace
2015-11-01;2015-11-30;214;subspace
2015-12-01;2015-12-31;186;subspace
2016-01-01;2016-01-31;268;subspace
2016-02-01;2016-02-29;229;subspace
2016-03-01;2016-03-31;182;subspace
2016-04-01;2016-04-30;170;subspace
2016-05-01;2016-05-31;135;subspace
2016-06-01;2016-06-30;144;subspace
2016-07-01;2016-07-31;178;subspace
2016-08-01;2016-08-31;111;subspace
2016-09-01;2016-09-30;125;subspace
2016-10-01;2016-10-31;128;subspace
2016-11-01;2016-11-30;182;subspace
2016-12-01;2016-12-31;183;subspace
2017-01-01;2017-01-31;183;subspace
2017-02-01;2017-02-28;129;subspace
2017-03-01;2017-03-31;154;subspace
2017-04-01;2017-04-30;284;subspace
2017-05-01;2017-05-31;216;subspace
2017-06-01;2017-06-30;206;subspace
2017-07-01;2017-07-31;162;subspace
2017-08-01;2017-08-31;161;subspace
2017-09-01;2017-09-30;167;subspace
2017-10-01;2017-10-31;185;subspace
2017-11-01;2017-11-30;151;subspace
2017-12-01;2017-12-31;102;subspace
2018-01-01;2018-01-31;181;subspace
2018-02-01;2018-02-28;132;subspace
2018-03-01;2018-03-31;152;subspace
2018-04-01;2018-04-30;215;subspace
2018-05-01;2018-05-31;213;subspace
2018-06-01;2018-06-30;123;subspace
2018-07-01;2018-07-31;130;subspace
2018-08-01;2018-08-31;101;subspace
2018-09-01;2018-09-30;272;subspace
2018-10-01;2018-10-31;283;subspace
2018-11-01;2018-11-30;255;subspace
2018-12-01;2018-12-31;192;subspace
2019-01-01;2019-01-31;281;subspace
2019-02-01;2019-02-28;226;subspace
2019-03-01;2019-03-31;337;subspace
2019-04-01;2019-04-30;479;subspace
2019-05-01;2019-05-31;584;subspace
2019-06-01;2019-06-30;289;subspace
2019-07-01;2019-07-31;479;subspace
2019-08-01;2019-08-31;324;subspace
2019-09-01;2019-09-30;277;subspace
2019-10-01;2019-10-31;242;subspace
2019-11-01;2019-11-30;280;subspace
2019-12-01;2019-12-31;398;subspace
2020-01-01;2020-01-31;699;subspace
2020-02-01;2020-02-29;485;subspace
2020-03-01;2020-03-31;524;subspace
2020-04-01;2020-04-30;572;subspace
2020-05-01;2020-05-31;762;subspace
2020-06-01;2020-06-30;672;subspace
2020-07-01;2020-07-31;557;subspace
2020-08-01;2020-08-31;571;subspace
2020-09-01;2020-09-30;634;subspace
2020-10-01;2020-10-31;544;subspace
2020-11-01;2020-11-30;530;subspace
2020-12-01;2020-12-31;581;subspace
2021-01-01;2021-01-31;507;subspace
2021-02-01;2021-02-28;549;subspace
2021-03-01;2021-03-31;427;subspace
2021-04-01;2021-04-30;450;subspace
2021-05-01;2021-05-31;513;subspace
2021-06-01;2021-06-30;383;subspace
2021-07-01;2021-07-31;407;subspace
2021-08-01;2021-08-31;523;subspace
2021-09-01;2021-09-30;397;subspace
2021-10-01;2021-10-31;529;subspace
2021-11-01;2021-11-30;808;subspace
2021-12-01;2021-12-31;354;subspace
2022-01-01;2022-01-31;260;subspace
2022-02-01;2022-02-28;255;subspace
2022-03-01;2022-03-31;398;subspace
2022-04-01;2022-04-30;338;subspace
2022-05-01;2022-05-31;339;subspace
2022-06-01;2022-06-30;330;subspace
2022-07-01;2022-07-31;328;subspace
2022-08-01;2022-08-31;306;subspace
2022-09-01;2022-09-30;238;subspace
2022-10-01;2022-10-31;286;subspace
2022-11-01;2022-11-30;293;subspace
2022-12-01;2022-12-31;182;subspace
2023-01-01;2023-01-31;164;subspace
2023-02-01;2023-02-28;268;subspace
2023-03-01;2023-03-31;244;subspace
2023-04-01;2023-04-30;221;subspace
2023-05-01;2023-05-31;300;subspace
2023-06-01;2023-06-30;250;subspace
2023-07-01;2023-07-31;172;subspace
2023-08-01;2023-08-31;235;subspace
2023-09-01;2023-09-30;147;subspace
2023-10-01;2023-10-31;162;subspace
2023-11-01;2023-11-30;236;subspace
2023-12-01;2023-12-31;155;subspace
2024-01-01;2024-01-31;401;subspace
2024-02-01;2024-02-29;125;subspace
2024-03-01;2024-03-31;176;subspace
2024-04-01;2024-04-30;203;subspace
2024-05-01;2024-05-31;214;subspace
2024-06-01;2024-06-26;139;subspace
2024-05-01;2024-05-31;312;tabulapdf
2024-06-01;2024-06-26;488;tabulapdf
2014-01-01;2014-01-31;755;venneuler
2014-02-01;2014-02-28;842;venneuler
2014-03-01;2014-03-31;1083;venneuler
2014-04-01;2014-04-30;1071;venneuler
2014-05-01;2014-05-31;1040;venneuler
2014-06-01;2014-06-30;973;venneuler
2014-07-01;2014-07-31;942;venneuler
2014-08-01;2014-08-31;1029;venneuler
2014-09-01;2014-09-30;1007;venneuler
2014-10-01;2014-10-31;1225;venneuler
2014-11-01;2014-11-30;1726;venneuler
2014-12-01;2014-12-31;1149;venneuler
2015-01-01;2015-01-31;1437;venneuler
2015-02-01;2015-02-28;1597;venneuler
2015-03-01;2015-03-31;2418;venneuler
2015-04-01;2015-04-30;2665;venneuler
2015-05-01;2015-05-31;2195;venneuler
2015-06-01;2015-06-30;2519;venneuler
2015-07-01;2015-07-31;4395;venneuler
2015-08-01;2015-08-31;15501;venneuler
2015-09-01;2015-09-30;13573;venneuler
2015-10-01;2015-10-31;14044;venneuler
2015-11-01;2015-11-30;20670;venneuler
2015-12-01;2015-12-31;19684;venneuler
2016-01-01;2016-01-31;18488;venneuler
2016-02-01;2016-02-29;12480;venneuler
2016-03-01;2016-03-31;7756;venneuler
2016-04-01;2016-04-30;4241;venneuler
2016-05-01;2016-05-31;4662;venneuler
2016-06-01;2016-06-30;3316;venneuler
2016-07-01;2016-07-31;3245;venneuler
2016-08-01;2016-08-31;3307;venneuler
2016-09-01;2016-09-30;3503;venneuler
2016-10-01;2016-10-31;4031;venneuler
2016-11-01;2016-11-30;4699;venneuler
2016-12-01;2016-12-31;3325;venneuler
2017-01-01;2017-01-31;3581;venneuler
2017-02-01;2017-02-28;4134;venneuler
2017-03-01;2017-03-31;4785;venneuler
2017-04-01;2017-04-30;4694;venneuler
2017-05-01;2017-05-31;4586;venneuler
2017-06-01;2017-06-30;4253;venneuler
2017-07-01;2017-07-31;3774;venneuler
2017-08-01;2017-08-31;3935;venneuler
2017-09-01;2017-09-30;4025;venneuler
2017-10-01;2017-10-31;5074;venneuler
2017-11-01;2017-11-30;4888;venneuler
2017-12-01;2017-12-31;3418;venneuler
2018-01-01;2018-01-31;3833;venneuler
2018-02-01;2018-02-28;3983;venneuler
2018-03-01;2018-03-31;4195;venneuler
2018-04-01;2018-04-30;5014;venneuler
2018-05-01;2018-05-31;4672;venneuler
2018-06-01;2018-06-30;4276;venneuler
2018-07-01;2018-07-31;3916;venneuler
2018-08-01;2018-08-31;3329;venneuler
2018-09-01;2018-09-30;4034;venneuler
2018-10-01;2018-10-31;4990;venneuler
2018-11-01;2018-11-30;4916;venneuler
2018-12-01;2018-12-31;3739;venneuler
2019-01-01;2019-01-31;4311;venneuler
2019-02-01;2019-02-28;4528;venneuler
2019-03-01;2019-03-31;5441;venneuler
2019-04-01;2019-04-30;5344;venneuler
2019-05-01;2019-05-31;6411;venneuler
2019-06-01;2019-06-30;4813;venneuler
2019-07-01;2019-07-31;5290;venneuler
2019-08-01;2019-08-31;4579;venneuler
2019-09-01;2019-09-30;4503;venneuler
2019-10-01;2019-10-31;4753;venneuler
2019-11-01;2019-11-30;5179;venneuler
2019-12-01;2019-12-31;4532;venneuler
2020-01-01;2020-01-31;5249;venneuler
2020-02-01;2020-02-29;4895;venneuler
2020-03-01;2020-03-31;5373;venneuler
2020-04-01;2020-04-30;5968;venneuler
2020-05-01;2020-05-31;5840;venneuler
2020-06-01;2020-06-30;5585;venneuler
2020-07-01;2020-07-31;4822;venneuler
2020-08-01;2020-08-31;4344;venneuler
2020-09-01;2020-09-30;4346;venneuler
2020-10-01;2020-10-31;5096;venneuler
2020-11-01;2020-11-30;5864;venneuler
2020-12-01;2020-12-31;5083;venneuler
2021-01-01;2021-01-31;5162;venneuler
2021-02-01;2021-02-28;4886;venneuler
2021-03-01;2021-03-31;5667;venneuler
2021-04-01;2021-04-30;4852;venneuler
2021-05-01;2021-05-31;5626;venneuler
2021-06-01;2021-06-30;4216;venneuler
2021-07-01;2021-07-31;4115;venneuler
2021-08-01;2021-08-31;3516;venneuler
2021-09-01;2021-09-30;3932;venneuler
2021-10-01;2021-10-31;4474;venneuler
2021-11-01;2021-11-30;5126;venneuler
2021-12-01;2021-12-31;3741;venneuler
2022-01-01;2022-01-31;3494;venneuler
2022-02-01;2022-02-28;3717;venneuler
2022-03-01;2022-03-31;11183;venneuler
2022-04-01;2022-04-30;16049;venneuler
2022-05-01;2022-05-31;25777;venneuler
2022-06-01;2022-06-30;28035;venneuler
2022-07-01;2022-07-31;23881;venneuler
2022-08-01;2022-08-31;20181;venneuler
2022-09-01;2022-09-30;14135;venneuler
2022-10-01;2022-10-31;12420;venneuler
2022-11-01;2022-11-30;13017;venneuler
2022-12-01;2022-12-31;12078;venneuler
2023-01-01;2023-01-31;9978;venneuler
2023-02-01;2023-02-28;9778;venneuler
2023-03-01;2023-03-31;12559;venneuler
2023-04-01;2023-04-30;12617;venneuler
2023-05-01;2023-05-31;5842;venneuler
2023-06-01;2023-06-30;3760;venneuler
2023-07-01;2023-07-31;2651;venneuler
2023-08-01;2023-08-31;2761;venneuler
2023-09-01;2023-09-30;2659;venneuler
2023-10-01;2023-10-31;2879;venneuler
2023-11-01;2023-11-30;3127;venneuler
2023-12-01;2023-12-31;2115;venneuler
2024-01-01;2024-01-31;3719;venneuler
2024-02-01;2024-02-29;3769;venneuler
2024-03-01;2024-03-31;3958;venneuler
2024-04-01;2024-04-30;4085;venneuler
2024-05-01;2024-05-31;3531;venneuler
2024-06-01;2024-06-26;1991;venneuler
2017-01-01;2017-01-31;92;wallace
2017-02-01;2017-02-28;411;wallace
2017-03-01;2017-03-31;121;wallace
2017-04-01;2017-04-30;300;wallace
2017-05-01;2017-05-31;170;wallace
2017-06-01;2017-06-30;473;wallace
2017-07-01;2017-07-31;204;wallace
2017-08-01;2017-08-31;167;wallace
2017-09-01;2017-09-30;170;wallace
2017-10-01;2017-10-31;183;wallace
2017-11-01;2017-11-30;489;wallace
2017-12-01;2017-12-31;410;wallace
2018-01-01;2018-01-31;658;wallace
2018-02-01;2018-02-28;345;wallace
2018-03-01;2018-03-31;250;wallace
2018-04-01;2018-04-30;303;wallace
2018-05-01;2018-05-31;305;wallace
2018-06-01;2018-06-30;386;wallace
2018-07-01;2018-07-31;376;wallace
2018-08-01;2018-08-31;266;wallace
2018-09-01;2018-09-30;550;wallace
2018-10-01;2018-10-31;542;wallace
2018-11-01;2018-11-30;526;wallace
2018-12-01;2018-12-31;457;wallace
2019-01-01;2019-01-31;438;wallace
2019-02-01;2019-02-28;473;wallace
2019-03-01;2019-03-31;603;wallace
2019-04-01;2019-04-30;538;wallace
2019-05-01;2019-05-31;849;wallace
2019-06-01;2019-06-30;537;wallace
2019-07-01;2019-07-31;721;wallace
2019-08-01;2019-08-31;616;wallace
2019-09-01;2019-09-30;548;wallace
2019-10-01;2019-10-31;697;wallace
2019-11-01;2019-11-30;739;wallace
2019-12-01;2019-12-31;604;wallace
2020-01-01;2020-01-31;744;wallace
2020-02-01;2020-02-29;996;wallace
2020-03-01;2020-03-31;1046;wallace
2020-04-01;2020-04-30;956;wallace
2020-05-01;2020-05-31;1213;wallace
2020-06-01;2020-06-30;911;wallace
2020-07-01;2020-07-31;855;wallace
2020-08-01;2020-08-31;862;wallace
2020-09-01;2020-09-30;1107;wallace
2020-10-01;2020-10-31;1250;wallace
2020-11-01;2020-11-30;1237;wallace
2020-12-01;2020-12-31;1160;wallace
2021-01-01;2021-01-31;789;wallace
2021-02-01;2021-02-28;1170;wallace
2021-03-01;2021-03-31;1119;wallace
2021-04-01;2021-04-30;940;wallace
2021-05-01;2021-05-31;1196;wallace
2021-06-01;2021-06-30;1117;wallace
2021-07-01;2021-07-31;908;wallace
2021-08-01;2021-08-31;1834;wallace
2021-09-01;2021-09-30;1162;wallace
2021-10-01;2021-10-31;1491;wallace
2021-11-01;2021-11-30;1601;wallace
2021-12-01;2021-12-31;967;wallace
2022-01-01;2022-01-31;844;wallace
2022-02-01;2022-02-28;1121;wallace
2022-03-01;2022-03-31;1537;wallace
2022-04-01;2022-04-30;1037;wallace
2022-05-01;2022-05-31;1162;wallace
2022-06-01;2022-06-30;1035;wallace
2022-07-01;2022-07-31;875;wallace
2022-08-01;2022-08-31;782;wallace
2022-09-01;2022-09-30;916;wallace
2022-10-01;2022-10-31;1100;wallace
2022-11-01;2022-11-30;966;wallace
2022-12-01;2022-12-31;760;wallace
2023-01-01;2023-01-31;1128;wallace
2023-02-01;2023-02-28;1041;wallace
2023-03-01;2023-03-31;1495;wallace
2023-04-01;2023-04-30;1376;wallace
2023-05-01;2023-05-31;1587;wallace
2023-06-01;2023-06-30;1331;wallace
2023-07-01;2023-07-31;951;wallace
2023-08-01;2023-08-31;1129;wallace
2023-09-01;2023-09-30;1070;wallace
2023-10-01;2023-10-31;1038;wallace
2023-11-01;2023-11-30;276;wallace
2023-12-01;2023-12-31;1028;wallace
2024-01-01;2024-01-31;1268;wallace
2024-02-01;2024-02-29;1352;wallace
2024-03-01;2024-03-31;1804;wallace
2024-04-01;2024-04-30;1399;wallace
2024-05-01;2024-05-31;1737;wallace
2024-06-01;2024-06-26;985;wallace
2014-01-01;2014-01-31;354;wordnet
2014-02-01;2014-02-28;330;wordnet
2014-03-01;2014-03-31;393;wordnet
2014-04-01;2014-04-30;489;wordnet
2014-05-01;2014-05-31;321;wordnet
2014-06-01;2014-06-30;347;wordnet
2014-07-01;2014-07-31;388;wordnet
2014-08-01;2014-08-31;567;wordnet
2014-09-01;2014-09-30;687;wordnet
2014-10-01;2014-10-31;562;wordnet
2014-11-01;2014-11-30;630;wordnet
2014-12-01;2014-12-31;457;wordnet
2015-01-01;2015-01-31;566;wordnet
2015-02-01;2015-02-28;476;wordnet
2015-03-01;2015-03-31;791;wordnet
2015-04-01;2015-04-30;766;wordnet
2015-05-01;2015-05-31;591;wordnet
2015-06-01;2015-06-30;605;wordnet
2015-07-01;2015-07-31;543;wordnet
2015-08-01;2015-08-31;527;wordnet
2015-09-01;2015-09-30;518;wordnet
2015-10-01;2015-10-31;658;wordnet
2015-11-01;2015-11-30;692;wordnet
2015-12-01;2015-12-31;552;wordnet
2016-01-01;2016-01-31;879;wordnet
2016-02-01;2016-02-29;645;wordnet
2016-03-01;2016-03-31;597;wordnet
2016-04-01;2016-04-30;622;wordnet
2016-05-01;2016-05-31;559;wordnet
2016-06-01;2016-06-30;616;wordnet
2016-07-01;2016-07-31;701;wordnet
2016-08-01;2016-08-31;537;wordnet
2016-09-01;2016-09-30;504;wordnet
2016-10-01;2016-10-31;562;wordnet
2016-11-01;2016-11-30;917;wordnet
2016-12-01;2016-12-31;635;wordnet
2017-01-01;2017-01-31;651;wordnet
2017-02-01;2017-02-28;696;wordnet
2017-03-01;2017-03-31;677;wordnet
2017-04-01;2017-04-30;1083;wordnet
2017-05-01;2017-05-31;829;wordnet
2017-06-01;2017-06-30;691;wordnet
2017-07-01;2017-07-31;774;wordnet
2017-08-01;2017-08-31;646;wordnet
2017-09-01;2017-09-30;690;wordnet
2017-10-01;2017-10-31;1641;wordnet
2017-11-01;2017-11-30;1748;wordnet
2017-12-01;2017-12-31;803;wordnet
2018-01-01;2018-01-31;666;wordnet
2018-02-01;2018-02-28;558;wordnet
2018-03-01;2018-03-31;562;wordnet
2018-04-01;2018-04-30;784;wordnet
2018-05-01;2018-05-31;773;wordnet
2018-06-01;2018-06-30;649;wordnet
2018-07-01;2018-07-31;522;wordnet
2018-08-01;2018-08-31;478;wordnet
2018-09-01;2018-09-30;711;wordnet
2018-10-01;2018-10-31;698;wordnet
2018-11-01;2018-11-30;781;wordnet
2018-12-01;2018-12-31;738;wordnet
2019-01-01;2019-01-31;641;wordnet
2019-02-01;2019-02-28;626;wordnet
2019-03-01;2019-03-31;746;wordnet
2019-04-01;2019-04-30;845;wordnet
2019-05-01;2019-05-31;1242;wordnet
2019-06-01;2019-06-30;592;wordnet
2019-07-01;2019-07-31;1000;wordnet
2019-08-01;2019-08-31;997;wordnet
2019-09-01;2019-09-30;1057;wordnet
2019-10-01;2019-10-31;932;wordnet
2019-11-01;2019-11-30;756;wordnet
2019-12-01;2019-12-31;1257;wordnet
2020-01-01;2020-01-31;1629;wordnet
2020-02-01;2020-02-29;1101;wordnet
2020-03-01;2020-03-31;1119;wordnet
2020-04-01;2020-04-30;1054;wordnet
2020-05-01;2020-05-31;1305;wordnet
2020-06-01;2020-06-30;1045;wordnet
2020-07-01;2020-07-31;1031;wordnet
2020-08-01;2020-08-31;999;wordnet
2020-09-01;2020-09-30;1020;wordnet
2020-10-01;2020-10-31;934;wordnet
2020-11-01;2020-11-30;946;wordnet
2020-12-01;2020-12-31;1549;wordnet
2021-01-01;2021-01-31;1099;wordnet
2021-02-01;2021-02-28;1106;wordnet
2021-03-01;2021-03-31;1027;wordnet
2021-04-01;2021-04-30;817;wordnet
2021-05-01;2021-05-31;905;wordnet
2021-06-01;2021-06-30;745;wordnet
2021-07-01;2021-07-31;740;wordnet
2021-08-01;2021-08-31;732;wordnet
2021-09-01;2021-09-30;798;wordnet
2021-10-01;2021-10-31;805;wordnet
2021-11-01;2021-11-30;1054;wordnet
2021-12-01;2021-12-31;657;wordnet
2022-01-01;2022-01-31;515;wordnet
2022-02-01;2022-02-28;644;wordnet
2022-03-01;2022-03-31;707;wordnet
2022-04-01;2022-04-30;664;wordnet
2022-05-01;2022-05-31;741;wordnet
2022-06-01;2022-06-30;644;wordnet
2022-07-01;2022-07-31;603;wordnet
2022-08-01;2022-08-31;513;wordnet
2022-09-01;2022-09-30;493;wordnet
2022-10-01;2022-10-31;511;wordnet
2022-11-01;2022-11-30;452;wordnet
2022-12-01;2022-12-31;344;wordnet
2023-01-01;2023-01-31;427;wordnet
2023-02-01;2023-02-28;931;wordnet
2023-03-01;2023-03-31;788;wordnet
2023-04-01;2023-04-30;702;wordnet
2023-05-01;2023-05-31;715;wordnet
